source_id,b_mag,g_mag,r_mag,teff,d_parallax,d_gspphot,b_r_abs,g_abs
171906066650112,16.277197,15.617235,14.832694,4364.4214,501.64611387614565,514.0803,1.357903000000001,6.952047738862889
171970490835200,19.896557,18.372976,17.18104,3466.5764,439.50422529002606,846.96,2.371517000000002,9.624260726826794
172043505602816,14.890402,14.4383335,13.825959,4956.2285,654.9281642098993,628.2885,1.0610430000000006,5.35096516491247
172245368747008,18.819782,17.713837,16.674467,3472.7478,645.2174377066402,493.5793,2.023715,8.452506519206496
172554606397824,17.567232,16.986822,16.288662,4550.1353,1128.307222393712,925.3011,1.260070000000002,6.689885159459433
172657685603456,19.239576,18.391731,17.48275,3699.511,895.4674266944028,625.8011,1.7505260000000002,8.619682036591042
172799419847040,17.087978,16.246754,15.338249,4278.0264,737.3658896865192,633.8698,1.5281290000000003,6.495338782954901
172971218539264,16.662529,16.120495,15.444024,4692.4185,1287.675893314894,1706.9082,1.2032049999999985,5.5425621734590305
173211736706432,14.697957,14.091311,13.350565,4635.145,356.6305984915667,361.2267,1.230892000000001,6.1090179879970155
173241801125376,13.091422,12.803582,12.344889,6296.5586,663.9712769863244,640.5944,0.6176329999999994,3.456335537769503
173349175659520,16.963156,16.103834,15.195536,4232.065,472.35956605676887,443.5924,1.505020000000001,7.241070425211992
173619758246528,13.593906,13.140966,12.521739,5112.389,248.2195916803738,246.103,1.0003670000000002,6.032285715659382
173864571734272,17.28434,16.351416,15.386665,3645.696,397.34156512511186,354.085,1.8250749999999996,8.222696009353486
174169514060160,15.551122,15.255556,14.780902,6213.839,1863.7614560804534,1426.9177,0.6365200000000001,3.6588043701501896
174242528855552,17.8304,16.740692,15.64733,3806.3625,570.45782188294,366.4622,1.8644700000000007,7.405774303123321
174586126237952,17.73499,16.893131,16.003088,4183.0254,858.8041202930605,632.8465,1.578501999999998,6.9398604030592
174959788042496,12.476493,12.146872,11.647635,5891.262,501.6740017926358,495.8357,0.7347580000000004,3.470564023967837
175135882053760,16.369164,15.877962,15.225641,4807.3394,916.4764589547976,1437.5164,1.1055230000000018,5.996255430253694
175479479435392,18.005007,16.850986,15.783012,3665.0208,307.3627886377662,295.6272,2.016495,9.06332956101127
175616918388480,14.99696,14.586469,14.011236,5278.7583,1292.067666450829,1159.7279,0.9250239999999994,3.9171427072593215
175956220231424,17.284658,16.907846,16.35726,5260.241,2260.636596151736,1705.4526,0.9234980000000002,5.129492230667445
176372832660224,16.5721,16.019506,15.294761,4475.9487,1012.1979082061005,889.2155,1.2744389999999997,5.9877788226657245
176475911875200,14.753441,13.694,12.675834,3802.8577,82.9396753871603,83.628,1.8409070000000005,8.682988343644725
176883933180288,19.925468,18.653095,17.504963,3285.7983,779.0382326698564,350.059,2.3943049999999984,9.152501140198801
177193170821888,20.254957,18.602234,17.41681,3059.4956,261.86260516368316,223.98,2.821646999999999,11.486366579095638
177197466380288,17.799845,17.037205,16.192074,4210.3125,902.80287394253,1116.014,1.4939709999999997,7.045740335391651
177197466380544,16.535505,16.228756,15.738747,5707.813,2999.7565968352546,1317.7253,0.7870580000000005,3.8256259146347915
177949085076992,19.346273,18.17644,17.136147,3602.5745,862.7414937095383,785.1102,2.090025999999999,8.292436569937353
178327042196608,19.669502,18.335768,17.361847,3246.3865,516.6696549004288,342.4806,2.2747550000000003,9.714503223685432
178365697482624,14.474492,14.1223545,13.601657,5818.2188,1133.8832727626816,990.5422,0.7585350000000003,3.637412757216902
178400057221760,14.6283,14.207445,13.571856,5218.7383,655.3671319391995,611.1276,0.9793439999999991,4.979421716014604
178430121411584,20.056416,18.896933,17.875305,3309.946,599.2709226313092,405.0754,2.1777109999999977,10.003016971496987
178979877236736,20.116196,18.92404,17.944761,3298.6685,651.4883452746446,380.5606,2.163634999999999,9.841306745713883
179117316334976,19.504995,18.260454,17.188717,3446.3848,552.6023436710587,398.4283,2.1837780000000007,9.325690387531395
179190331201920,15.575683,15.120591,14.499913,5041.452,725.9318289362201,715.3136,1.0238700000000003,5.719011806326817
179533928587264,15.718405,15.413297,14.929052,5704.9746,2165.183964147538,2534.1382,0.7800530000000002,3.71872299027147
180045029052928,10.522909,10.276532,9.876768,6485.7896,265.4898718727398,264.2509,0.5967410000000001,3.0645922104583327
180152403876352,15.024741,14.670435,14.148,5739.6875,1371.958040175087,1261.877,0.7855410000000009,3.8143308542217085
180221123352704,17.383934,16.887278,16.21487,4718.737,1886.0319577963971,966.8725,1.1590639999999988,5.490832763250502
180392922049536,14.288519,13.795619,13.1445875,4908.6553,308.95835228728714,293.0811,1.0842315000000007,6.234019298520696
180599080479872,17.903988,16.758524,15.705928,3732.4321,550.7255089269433,690.0814,1.942359999999998,7.618248035337928
180697864082688,12.312369,12.010885,11.544214,5812.5044,388.88664563047445,384.1464,0.7577550000000002,4.042469851356742
180972742058240,18.612555,17.80484,16.96227,3930.8782,1203.8663434184245,729.4498,1.6486850000000002,7.398948634900773
181007101796480,18.867954,18.045296,17.117434,3695.4695,1233.534170500992,605.8151,1.7463200000000016,7.58174007742786
181144540751360,19.685926,18.521687,17.442024,3569.0015,751.9729878365819,438.5993,2.0168019999999984,8.751975798665574
181144540751488,20.03106,18.551483,17.409399,3264.0676,434.515717164441,291.3131,2.4845609999999994,10.142055548846027
181213260230016,19.261255,18.371042,17.432955,3621.609,970.9674635303228,700.9282,1.8210999999999986,8.421818613827579
181286275244928,16.741585,16.353252,15.791055,5158.9277,1565.8645361233043,1529.2006,0.9488300000000005,5.376281058640808
182106613433600,20.12311,18.700714,17.5884,3299.9219,781.420222528545,361.7313,2.5273100000000004,9.22439076886489
182213988180352,18.034225,17.315744,16.484554,4231.742,1130.559356728323,866.1745,1.5124710000000001,6.979477156761812
182248347919616,16.069376,14.860277,13.774098,3604.8337,132.12914724033453,134.6873,2.054277999999998,8.851183839659086
182248347919872,19.016102,17.901222,16.897825,3626.278,863.3065506455058,530.1006,1.9968769999999991,8.006796818562465
182660664777984,17.463488,16.523159,15.567711,3905.4084,344.4650396254336,353.1361,1.6980770000000025,8.474333244227545
182793808199808,16.492815,16.154657,15.642477,5571.7266,2074.100804548171,3281.899,0.8287380000000008,4.5306077002094725
183244780328576,15.711093,15.356939,14.833487,5417.141,1169.6936637526956,1134.5214,0.8751060000000002,5.0119783133269955
183760176405632,14.967958,14.203987,13.353791,4467.5728,249.83076662274277,248.8156,1.3835670000000002,6.777657396829033
184236917223936,19.878433,18.655323,17.53594,3251.1091,605.3123944972888,323.3182,2.331293000000001,9.727525166479964
184413011432704,16.837633,15.80677,14.797882,4430.3604,309.8659549694477,302.2899,1.2789510000000006,6.97280068577877
184546154871936,19.623602,18.005142,16.777107,3471.4402,315.92600181362445,755.1967,2.400395000000001,9.847415143353963
184614874351488,16.696318,15.996021,15.193836,4386.2793,537.6970583157103,637.9771,1.3924820000000022,7.134832697480029
184717953688704,19.282724,18.442934,17.54667,3755.8704,1033.1328471498791,599.5177,1.7325540000000028,8.365653151963473
184790968555776,15.214553,14.735753,14.101665,5011.683,1681.0777448743108,1745.2007,1.0410879999999998,3.472114006303089
184924112119296,19.707298,18.602718,17.550379,3399.7048,819.0819877828785,455.2052,2.151319000000002,9.026681122091947
185233349765504,20.090862,18.979132,17.98187,3297.6057,707.1829315542144,438.2421,2.1070920000000006,9.728073149627596
185302069241728,18.997782,17.581432,16.440376,3362.8716,239.16171484617516,227.6864,2.2792060000000003,10.235973706231816
185409443843712,15.379954,15.147385,14.758754,6851.7065,1995.7300131411478,1668.1998,0.48439999999999994,3.3937760570613946
185718681487488,15.288137,14.929665,14.402493,5797.0327,1383.0908869675989,1230.5698,0.768244000000001,4.007511400930035
185856120444416,16.97508,16.520535,15.895649,4926.6055,2428.7575939454337,1414.1633,1.0723309999999977,4.580414142452945
185924839920768,17.022335,16.069729,15.107159,3957.072,376.94618117012766,322.2802,1.7090760000000025,7.8150322607657685
185954904271488,19.595898,17.927156,16.708876,3358.5598,310.4826867205774,307.3193,2.513621999999998,9.908669060711624
186092343224832,19.792604,18.639751,17.584023,3343.427,593.8760850178712,459.6719,2.2047810000000023,9.764771815557072
186234077565696,18.415373,17.583899,16.71701,4303.3076,1176.3448460667648,1215.5287,1.5231630000000005,6.903425729777494
186646394425600,16.556135,16.048752,15.380339,4763.677,1008.3812442510881,1034.751,1.1614960000000019,6.003728203682879
186916976947072,19.609262,18.42469,17.328026,3633.859,903.7827676661485,658.1437,2.103036,8.346369717872332
187398013287808,19.720264,18.339115,17.180614,3358.7773,499.1900707212699,389.1295,2.379150000000002,9.5959853084736
187466732764032,17.327816,16.891502,16.288387,4967.6147,1468.8296641223287,1171.7347,1.0368289999999984,6.051844825749068
187505387880320,13.963001,13.39479,12.683952,4688.0386,1762.3506144832281,2084.1921,1.1842490000000006,1.9845284285769829
187780265787136,15.810369,15.41123,14.827902,5093.8066,894.8466326768073,806.5291,0.9784669999999998,5.64518695911695
188020783957632,15.191409,14.104657,13.067412,3792.744,114.34073728071557,114.2013,1.895797000000001,8.416952058688404
188050848316544,18.249044,17.738153,17.046806,4546.844,1556.9222894595684,1273.7814,1.2004380000000012,6.77351831898709
188566244384512,12.265997,11.919024,11.405357,5811.008,297.5476902236329,292.1672,0.7801400000000001,4.400441083440633
188566244394880,17.24603,16.881477,16.370535,5430.528,2592.783686735348,1466.9159,0.8704950000000008,4.8035455722965175
188703683349504,19.392185,18.218899,17.124556,3626.071,496.9239349656874,908.3603,2.018029000000003,9.319149422056412
188742338478976,14.445013,14.12508,13.632409,5728.5347,791.0160519751615,765.1694,0.7755039999999985,4.565853516686698
188776698198912,17.651278,16.935766,16.11452,4311.7974,793.0992443031034,784.6896,1.4309580000000026,7.239328319677098
189287798896640,18.830467,17.947918,17.082722,3759.5735,537.4561506014905,519.8271,1.7436449999999983,9.288602813607264
189532612448768,15.143501,14.728328,14.147596,5496.6006,765.3664970840493,646.8096,0.8733050000000004,5.079880761837822
189562676675968,20.381012,18.92623,17.763243,3255.6833,414.6442630280252,311.2637,2.593368999999999,10.800051695451561
189871914442624,12.0390625,11.644276,11.069728,5177.6626,1565.0932906056114,1406.1301,0.9468345000000005,0.6301748516493273
190009353276928,17.423645,16.973795,16.357582,4938.3496,1861.8986570267186,1100.385,1.0375629999999998,5.571214806601137
190185447474432,15.58425,15.060801,14.372526,5288.7456,6394.868175230451,3521.4302,0.9393240000000003,0.5205430185224742
190254166954880,19.469894,18.289045,17.218664,3409.0513,629.840521977991,457.1412,2.20103,9.208492008229754
190387310399616,16.625656,16.196302,15.600019,5158.54,1431.049847157127,946.4222,0.9869369999999997,5.3458281918990895
190559109090944,18.46547,17.590824,16.66575,3950.3066,916.8342410885565,617.9128,1.6977200000000006,7.59286987719908
190769563028736,18.521215,17.804718,16.998154,4290.624,1273.2567023416716,1303.8445,1.519961000000002,7.274338145237255
190833987000576,19.006712,17.765762,16.647236,3367.0225,319.82182296007056,311.1187,2.1899760000000006,9.96022152803054
190868346867456,18.373894,17.626497,16.787386,4016.352,1154.2765175752659,893.8765,1.5850079999999984,7.3122476973589805
191143224648960,17.176254,16.824131,16.296824,5340.665,1755.253307645846,1373.9379,0.8760299999999993,5.596231999482434
191177584387072,19.165874,18.01223,16.93254,3553.6677,649.5155912804545,884.6721,2.055233999999999,8.657082097275035
191555541621888,15.02392,14.66162,14.129453,5596.5947,1543.0094423297494,1473.4583,0.8418670000000006,3.6219770814821874
191594196746880,13.263255,13.155736,12.972474,8869.908,1653.1777403505641,1545.6069,0.07498099999999908,1.658538255120055
191594196747136,15.919814,15.470068,14.848648,4996.906,887.3875252887412,868.3684,1.0457659999999998,5.681901403995129
191899139005440,14.056213,13.770956,13.324536,6160.272,1127.397103368463,1113.6088,0.6545769999999995,3.368871426755616
191972153867648,15.00158,14.498995,13.812399,4875.972,425.4449425534909,459.3061,1.0946810000000013,6.17817817310646
192143952559360,16.456825,15.764006,14.964303,4439.4883,489.15487172501605,452.5093,1.3405219999999993,7.030474083862044
192414535095808,19.950077,18.768929,17.695644,3387.7773,976.6930455926898,456.4972,2.249632999999999,8.812038523019055
192556269420672,15.201262,14.790493,14.207976,5083.736,1018.861926149442,890.8582,0.9907859999999995,4.74521633303141
192964290912768,19.047096,18.19975,17.314886,3806.584,1172.601278210069,652.2821,1.7205099999999984,7.832398183711604
193002946018048,18.343948,17.175682,16.119104,3701.8738,425.8455676694648,407.552,1.926144000000001,8.514521343321741
193174744709248,16.669695,15.425442,14.318882,3563.4492,152.89996273558373,152.581,2.1411130000000007,9.15980510216444
193277823924736,16.859564,16.302658,15.606448,4630.4014,954.7933568431336,942.5035,1.2434159999999985,6.384711056707262
193514046566784,17.153349,16.534262,15.771231,4386.744,781.2480574785748,944.3328,1.3789179999999983,7.064217247454604
193514046567552,16.016794,15.663257,15.145957,5414.3345,1624.015552221804,1325.9594,0.8693370000000017,4.607606080487239
193788924477824,20.087345,18.562117,17.367266,3202.1658,247.06277796936678,218.9698,2.697278999999998,11.563680398448266
193788924478080,17.902468,17.233488,16.454433,4254.3765,1017.1434307720456,836.0305,1.4364349999999972,7.174777007260989
193827579723264,16.239775,15.881352,15.346649,5350.0054,2040.640604628756,1416.5558,0.8910260000000023,4.328619380070718
193896299199872,15.030273,14.565585,13.937981,4883.629,668.9128540288385,651.7155,1.0829919999999986,5.421237292174659
193995082915328,17.562067,17.11876,16.508223,5014.1323,1982.7759528640524,1202.8353,1.0488439999999981,5.623191784324089
193999378414464,14.888095,14.381619,13.716844,4797.7847,453.15102459680907,449.5492,1.126051,6.015304168543459
194132521867520,17.191275,16.817108,16.284182,5302.8457,1845.954811355384,1289.6425,0.9033929999999997,5.479202673157278
194342975797760,15.747678,15.385249,14.854121,5647.47,1306.781915196621,894.994,0.8065570000000013,4.643833422194591
194342975824640,13.299071,12.939711,12.41124,5775.6895,455.73818737523544,465.6346,0.7783310000000002,4.4424338966807575
194789652396672,13.0355625,12.671756,12.140236,6003.3447,441.25497146536696,406.6453,0.7256264999999995,4.130907942662953
195408127685504,17.198507,16.738508,16.122473,4901.633,1562.5178510079281,1427.6566,1.0685339999999999,5.7554830617595805
195442487425408,13.059576,12.789163,12.358959,6451.3506,825.346631442179,807.756,0.5845169999999994,2.990881084486558
195683005592064,17.3818,16.163406,15.0810795,3560.5376,244.76345785586366,238.597,2.071620499999999,8.83517310003765
195919228270720,20.100685,18.653248,17.535414,3219.461,414.56656678366653,264.6608,2.5009709999999994,10.464476625137902
196370200385280,15.2451725,14.920561,14.4214325,5654.1245,1398.410911599725,1330.0924,0.7952400000000008,4.140086979794566
196438919861632,17.708782,17.089376,16.358694,4495.743,1948.0107524174846,1312.3822,1.3460879999999995,5.633919251397149
196915660686976,19.95897,18.633244,17.486563,3215.0933,403.83323645052553,289.8407,2.4396070000000005,10.55113370218414
197087459380352,18.260302,17.541893,16.734123,4121.344,1282.1144721590365,855.4351,1.5232789999999992,6.996858987941009
197160474341632,17.366144,16.478544,15.563616,4086.852,450.4177198109589,456.3035,1.6030279999999988,7.842366661556845
197224898335488,18.777658,18.08901,17.284712,4143.545,1081.2758530173974,726.6943,1.488746,7.911527477688509
197362337288704,20.010473,18.945509,17.952618,3365.0562,551.8016488140514,484.1941,2.055755,10.232994030794007
197366632798208,14.482617,14.15699,13.663294,5592.1934,893.1295663209585,846.1662,0.8161229999999989,4.396517667167039
198053827541760,14.09733,13.566886,12.8810835,5006.0186,1017.9321519929637,1065.2283,1.0401464999999988,3.1970918398442283
199256418383744,15.503889,14.11188,12.878921,3524.6077,154.90490206709651,131.9403,2.233267999999999,7.544154192449813
199634375505280,15.032103,14.634064,14.063749,5533.4863,966.6982454021568,911.2012,0.8588539999999997,4.503709348345442
199703094981632,16.78417,15.961519,15.081469,4303.3647,468.7793964749508,472.6914,1.4526009999999994,7.135776422171162
200214195576832,17.23318,16.50277,15.670405,4464.39,659.8217859750803,700.7905,1.3912750000000003,7.0801367451616315
200420354260736,18.545713,17.435333,16.394136,3556.65,511.8396420043659,426.7773,1.9723769999999996,8.582863405090704
200459009224320,16.299002,15.738848,15.043603,4573.6914,835.6315286127026,1251.3779,1.2496990000000023,6.117973911647967
200557792963584,18.931301,17.979944,17.001951,3552.905,780.1394922236914,610.1065,1.888750000000003,8.445882683428032
200596448177152,10.308409,9.667772,8.906938,4686.5254,570.1604002897986,581.5623,1.212270999999999,0.5231867465396789
200699527391616,14.179527,13.7338705,13.12655,5324.622,425.05221311305735,401.5007,0.9633770000000003,5.422559091229818
200901390349952,16.471859,16.133387,15.615002,5469.9937,3486.8032370193396,1778.5303,0.852756999999998,3.413749797516143
201043124775040,14.241997,13.802741,13.202761,5395.06,526.7044930727634,493.2603,0.9142359999999989,4.95940588430539
201043124775168,15.4175005,15.018225,14.449794,5277.5703,851.5802290290676,833.4885,0.9223064999999985,5.282897150231818
